time,fusion
2020-07-06 06:00:00,03009kt 9999 WM BKN015 OVC 18 16 q1023 01007KT 310V080 9999 BKN010 OVC025 17/15 Q1023 NOSIG
2020-07-06 08:00:00,03009kt 9999 WM FEW015 OVC 18 15 q1023 03009KT 330V070 9999 FEW012 OVC025 18/15 Q1024 TEMPO BKN012
2020-07-06 13:00:00,03013kt 9999 WM FEW040 M 20 16 q1023 04011KT 330V080 9999 FEW035 21/15 Q1023 NOSIG
2020-07-06 14:00:00,03013kt 9999 WM FEW040 M 21 16 q1022 04013KT 350V070 9999 FEW035 22/15 Q1022 NOSIG
2020-07-06 15:00:00,03013kt 9999 WM M040 M 21 15 q1021 04012KT 350V080 CAVOK 22/15 Q1022 NOSIG
2020-07-06 18:00:00,03011kt 9999 WM MNClD M 20 15 q1021 04009G19KT 340V090 9999 FEW030 21/14 Q1021 NOSIG
2020-07-06 19:00:00,03007kt 9999 WM MNClD M 19 15 q1021 04008KT 340V080 9999 FEW030 19/14 Q1021 NOSIG
2020-07-06 20:00:00,03007kt 9999 WM MNClD M 19 15 q1021 02006KT 320V060 9999 FEW030 18/14 Q1021 NOSIG
2020-07-06 21:00:00,03009kt 9999 WM MNClD M 18 15 q1021 03007KT 340V060 9999 FEW030 17/14 Q1021 NOSIG
2020-07-07 01:00:00,04005kt 9999 WM MNClD M 17 14 q1019 03003KT 350V070 CAVOK 16/14 Q1019
2020-07-07 04:00:00,03005kt 9999 WM MNClD M 15 13 q1017 VRB01KT CAVOK 15/13 Q1018 NOSIG
2020-07-07 05:00:00,03003kt 9999 WM MNClD M 16 13 q1017 00000KT CAVOK 15/13 Q1017 NOSIG
2020-07-07 07:00:00,03001kt 9999 WM MNClD M 17 15 q1017 VRB02KT CAVOK 17/13 Q1017 NOSIG
2020-07-07 08:00:00,05003kt 9999 WM MNClD M 20 16 q1017 VRB02KT CAVOK 20/12 Q1017 NOSIG
2020-07-07 10:00:00,06003kt 9999 WM MNClD M 23 17 q1016 VRB03KT CAVOK 23/14 Q1017 NOSIG
2020-07-07 13:00:00,03011kt 9999 WM MNClD M 26 17 q1015 35008KT 320V060 CAVOK 26/15 Q1016 NOSIG
2020-07-07 15:00:00,03013kt 9999 WM MNClD M 27 17 q1014 35008KT 320V040 CAVOK 27/16 Q1015 NOSIG
2020-07-07 16:00:00,03011kt 9999 WM MNClD M 26 17 q1014 35009KT 320V030 CAVOK 27/16 Q1015 NOSIG
2020-07-07 17:00:00,02011kt 9999 WM MNClD M 26 17 q1014 36007KT 300V050 CAVOK 26/16 Q1014 NOSIG
2020-07-07 20:00:00,02005kt 9999 WM MNClD M 22 16 q1015 36005KT 320V050 CAVOK 21/15 Q1015 NOSIG
2020-07-08 07:00:00,36003kt 9999 WM MNClD M 17 16 q1015 VRB02KT CAVOK 18/15 Q1015 NOSIG
2020-07-08 14:00:00,02015kt 9999 WM MNClD M 24 17 q1015 03011G23KT 340V080 CAVOK 25/16 Q1015 NOSIG
2020-07-08 15:00:00,02013kt 9999 WM MNClD M 23 17 q1015 35010G20KT 300V050 CAVOK 24/16 Q1015 NOSIG
2020-07-08 17:00:00,02013kt 9999 WM MNClD M 22 16 q1015 36011KT 300V050 CAVOK 21/16 Q1015 NOSIG
2020-07-08 19:00:00,02009kt 9999 WM MNClD M 21 16 q1017 01008KT 320V060 CAVOK 19/16 Q1016 NOSIG
2020-07-08 20:00:00,01009kt 9999 WM MNClD M 20 15 q1017 02009KT 330V070 CAVOK 20/15 Q1017 NOSIG
2020-07-09 01:00:00,01003kt 9999 WM MNClD M 17 15 q1019 36007KT 320V050 CAVOK 17/14 Q1018
2020-07-09 02:00:00,05003kt 9999 WM MNClD M 17 15 q1018 01005KT 340V040 CAVOK 17/14 Q1018
2020-07-09 03:00:00,05001kt 9999 WM MNClD M 16 15 q1018 34003KT 310V010 CAVOK 16/14 Q1018
2020-07-09 06:00:00,02007kt 9999 WM BKN005 M 17 15 q1019 35004KT 330V030 8000 BCFG SCT002 16/16 Q1020 NOSIG
2020-07-09 08:00:00,01003kt 9999 WM M015 M 18 16 q1020 36005KT 320V060 CAVOK 19/15 Q1020 NOSIG
2020-07-09 09:00:00,36005kt 9999 WM FEWNClD M 19 16 q1021 01006KT 320V080 CAVOK 20/15 Q1020 NOSIG
2020-07-09 10:00:00,35009kt 9999 WM M025 M 20 15 q1021 02008KT 330V060 CAVOK 20/16 Q1020 NOSIG
2020-07-09 11:00:00,35009kt 9999 WM MNClD M 21 15 q1021 01008KT 330V060 CAVOK 21/16 Q1020 NOSIG
2020-07-09 12:00:00,34009kt 9999 WM MNClD M 21 15 q1021 35012KT 310V030 CAVOK 21/16 Q1020 NOSIG
2020-07-09 17:00:00,34009kt 9999 WM FEW015 M 20 16 q1020 01008KT 320V060 CAVOK 21/12 Q1020 NOSIG
2020-07-09 18:00:00,33007kt 9999 WM FEW010 M 20 16 q1020 35008KT 300V080 9999 BKN006 18/15 Q1020 NOSIG
2020-07-09 20:00:00,33003kt 1500 DZ BKN005 BKN 18 17 q1020 01005KT 330V050 1400 R21/P2000 R03/P2000 BR -DZ BKN003 17/16 Q1021 TEMPO 3000
2020-07-09 23:00:00,36005kt 9999 WM SCT015 BKN 17 17 q1021 36007KT 320V050 2000 BR SCT004 BKN010 16/16 Q1022 TEMPO 3000
2020-07-10 01:00:00,34005kt 9999 WM OVC010 OVC 17 16 q1020 36006KT 320V030 7000 BKN006 OVC010 16/16 Q1021
2020-07-10 03:00:00,02007kt 9999 WM OVC020 OVC 17 15 q1021 36004KT 290V060 9999 OVC017 16/15 Q1021
2020-07-10 04:00:00,03005kt 9999 WM OVC020 OVC 17 15 q1020 01005KT 330V060 9999 OVC019 16/15 Q1021 NOSIG
2020-07-10 09:00:00,02009kt 9999 WM BKN010 BKN 18 15 q1021 36007KT 300V060 4000 -RADZ BKN009 16/15 Q1021 TEMPO BKN005
2020-07-10 11:00:00,00011kt 9999 WM SCT020 BKN 20 15 q1021 04009KT 350V080 9999 SCT017 BKN031 19/15 Q1021 NOSIG
2020-07-10 12:00:00,00013kt 9999 WM FEW025 M 20 14 q1021 05011KT 330V080 9999 FEW020 BKN030 21/14 Q1021 NOSIG
2020-07-10 14:00:00,00015kt 9999 WM FEW030 M 20 14 q1021 04010KT 350V080 9999 BKN032 22/14 Q1021 NOSIG
2020-07-10 15:00:00,00013kt 9999 WM SCT035 M 20 15 q1021 03011KT 340V100 9999 SCT032 22/15 Q1020 NOSIG
2020-07-10 16:00:00,00013kt 9999 WM SCT035 M 21 14 q1020 04011KT 340V080 9999 SCT032 21/14 Q1020 NOSIG
2020-07-10 17:00:00,01013kt 9999 WM SCT035 M 20 15 q1020 06013G23KT 030V090 9999 SCT032 22/13 Q1020 NOSIG
2020-07-10 18:00:00,01013kt 9999 WM SCT035 M 20 14 q1020 03011KT 350V070 9999 SCT031 21/13 Q1020 NOSIG
2020-07-10 19:00:00,02009kt 9999 WM SCT035 M 20 14 q1020 04008KT 350V080 9999 SCT027 19/13 Q1021 NOSIG
2020-07-10 20:00:00,02009kt 9999 WM BKN035 BKN 18 14 q1021 04007KT 350V080 9999 SCT027 18/13 Q1021 NOSIG
2020-07-10 21:00:00,03009kt 9999 WM BKN035 BKN 17 14 q1022 03006KT 340V080 9999 FEW028 17/13 Q1021 NOSIG
2020-07-11 07:00:00,03009kt 9999 WM FEW030 M 18 14 q1019 03004KT 350V060 9999 FEW030 19/13 Q1019 NOSIG
2020-07-11 08:00:00,04009kt 9999 WM FEW030 M 19 15 q1019 06007KT 020V110 9999 FEW030 21/13 Q1019 NOSIG
2020-07-11 09:00:00,04009kt 9999 WM M030 M 21 15 q1018 06008KT 020V100 9999 FEW030 22/13 Q1019 NOSIG
2020-07-11 10:00:00,04009kt 9999 WM M030 M 23 16 q1018 06010KT 020V080 9999 FEW030 22/14 Q1018 NOSIG
2020-07-11 11:00:00,04011kt 9999 WM MNClD M 24 16 q1018 06010KT 360V110 CAVOK 24/14 Q1018 NOSIG
2020-07-11 12:00:00,04011kt 9999 WM MNClD M 24 16 q1017 06010KT 360V100 CAVOK 25/14 Q1018 NOSIG
2020-07-11 14:00:00,04013kt 9999 WM MNClD M 26 16 q1016 06011KT 010V080 CAVOK 27/14 Q1016 NOSIG
2020-07-11 15:00:00,04013kt 9999 WM MNClD M 26 16 q1016 06010KT 030V100 CAVOK 27/15 Q1016 NOSIG
2020-07-11 17:00:00,05011kt 9999 WM MNClD M 25 17 q1016 08011KT 030V110 CAVOK 26/15 Q1016 NOSIG
2020-07-11 19:00:00,04009kt 9999 WM MNClD M 23 16 q1017 07012KT 040V100 CAVOK 23/15 Q1016 NOSIG
2020-07-11 21:00:00,02005kt 9999 WM MNClD M 20 16 q1017 08008KT 050V130 CAVOK 20/15 Q1017 NOSIG
2020-07-11 23:00:00,00003kt 9999 WM MNClD M 18 15 q1017 09008KT 060V140 CAVOK 19/14 Q1016 NOSIG
2020-07-12 01:00:00,04003kt 9999 WM MNClD M 17 16 q1017 04003KT 010V080 CAVOK 18/15 Q1017
2020-07-12 09:00:00,04003kt 9999 WM MNClD M 22 17 q1017 07004KT 030V120 CAVOK 23/16 Q1018 NOSIG
2020-07-12 11:00:00,05005kt 9999 WM MNClD M 26 17 q1017 36005KT 320V050 CAVOK 26/18 Q1018 NOSIG
2020-07-12 14:00:00,03011kt 9999 WM MNClD M 27 18 q1017 36010KT 300V060 CAVOK 27/18 Q1018 NOSIG
2020-07-12 15:00:00,03013kt 9999 WM MNClD M 27 18 q1017 35010KT 300V060 CAVOK 28/18 Q1018 NOSIG
2020-07-12 16:00:00,03013kt 9999 WM MNClD M 27 17 q1017 36010KT 310V060 CAVOK 27/16 Q1018 NOSIG
2020-07-12 17:00:00,03013kt 9999 WM MNClD M 26 17 q1017 03009KT 340V060 CAVOK 27/16 Q1019 NOSIG
2020-07-12 20:00:00,03007kt 9999 WM MNClD M 21 15 q1019 05009KT 010V080 CAVOK 22/13 Q1020 NOSIG
2020-07-12 21:00:00,02007kt 9999 WM MNClD M 20 15 q1020 05006KT 010V100 CAVOK 21/13 Q1022 NOSIG
2020-07-12 22:00:00,02007kt 9999 WM MNClD M 19 15 q1021 03003KT 330V060 CAVOK 19/14 Q1022 NOSIG
2020-07-13 02:00:00,02005kt 9999 WM MNClD M 17 14 q1022 36004KT 330V050 CAVOK 18/14 Q1022
2020-07-13 04:00:00,02007kt 9999 WM MNClD M 16 13 q1022 02005KT 340V050 CAVOK 17/14 Q1022 NOSIG
2020-07-13 05:00:00,02007kt 9999 WM MNClD M 16 13 q1022 01004KT 320V050 CAVOK 17/14 Q1023 NOSIG
2020-07-13 07:00:00,03007kt 9999 WM MNClD M 18 13 q1023 02004KT 300V060 CAVOK 19/14 Q1024 NOSIG
2020-07-13 08:00:00,03009kt 9999 WM MNClD M 20 14 q1023 01005KT 320V080 CAVOK 20/14 Q1024 NOSIG
2020-07-13 09:00:00,04009kt 9999 WM MNClD M 21 14 q1023 03005KT 300V080 CAVOK 22/14 Q1024 NOSIG
2020-07-13 11:00:00,03011kt 9999 WM MNClD M 23 14 q1024 36008KT 310V070 CAVOK 24/14 Q1024 NOSIG
2020-07-13 13:00:00,02013kt 9999 WM MNClD M 24 14 q1023 01008KT 330V060 CAVOK 23/15 Q1024 NOSIG
2020-07-13 15:00:00,02013kt 9999 WM MNClD M 24 15 q1022 36010KT 320V070 CAVOK 22/15 Q1023 NOSIG
2020-07-13 17:00:00,01013kt 9999 WM MNClD M 23 14 q1022 36011KT 320V050 CAVOK 22/15 Q1023 NOSIG
2020-07-13 23:00:00,01007kt 9999 WM MNClD M 17 15 q1024 35005KT 300V030 CAVOK 17/14 Q1024 NOSIG
2020-07-14 04:00:00,35001kt 9999 WM MNClD M 15 14 q1022 36003KT 300V050 9999 SCT015 16/15 Q1023 NOSIG
2020-07-14 05:00:00,02001kt 9999 WM MNClD M 16 14 q1022 VRB02KT CAVOK 15/14 Q1023 NOSIG
2020-07-14 09:00:00,01003kt 9999 WM FEW020 M 18 16 q1022 36007KT 320V060 9999 FEW016 19/14 Q1023 NOSIG
2020-07-14 10:00:00,36009kt 9999 WM FEW030 M 20 13 q1022 01008KT 320V070 9999 FEW025 20/14 Q1023 NOSIG
2020-07-14 11:00:00,36009kt 9999 WM M030 M 20 15 q1022 01009KT 320V060 CAVOK 20/14 Q1022 NOSIG
2020-07-14 13:00:00,36011kt 9999 WM FEW030 M 21 15 q1022 36013KT 320V090 CAVOK 20/15 Q1022 NOSIG
2020-07-14 15:00:00,35011kt 9999 WM FEW035 M 20 15 q1021 36013G23KT 320V050 9999 FEW034 20/16 Q1021 NOSIG
2020-07-14 16:00:00,36011kt 9999 WM FEW030 M 20 14 q1021 36014KT 320V050 9999 FEW034 20/16 Q1021 NOSIG
2020-07-14 17:00:00,00011kt 9999 WM FEW035 M 20 15 q1021 36013KT 320V050 9999 FEW034 20/15 Q1021 NOSIG
2020-07-14 18:00:00,00011kt 9999 WM FEW035 M 20 16 q1021 36013KT 320V070 9999 FEW034 19/15 Q1021 NOSIG
2020-07-14 19:00:00,01011kt 9999 WM SCT035 BKN 18 16 q1021 36009KT 320V060 9999 SCT034 18/15 Q1021 NOSIG
2020-07-14 20:00:00,01009kt 9999 WM BKN035 BKN 18 15 q1021 36006KT 320V050 9999 BKN034 18/15 Q1021 NOSIG
2020-07-15 01:00:00,01007kt 9999 WM SCT030 M 18 15 q1021 01006KT 310V080 9999 SCT015 BKN029 17/15 Q1022
2020-07-15 02:00:00,02009kt 9999 WM OVC020 OVC 18 14 q1021 02007KT 340V080 9999 BKN017 OVC024 17/14 Q1022
2020-07-15 03:00:00,02009kt 9999 WM FEW015 M 18 14 q1021 03007KT 350V080 9999 FEW015 OVC023 17/14 Q1022
2020-07-15 06:00:00,03007kt 9999 WM FEW015 M 17 15 q1022 04006KT 350V070 9999 FEW010 SCT022 16/14 Q1022 NOSIG
2020-07-15 08:00:00,04009kt 9999 WM BKN030 BKN 19 15 q1023 03007KT 330V070 9999 BKN026 19/14 Q1023 NOSIG
2020-07-15 10:00:00,02009kt 9999 WM FEW025 M 21 14 q1023 04008KT 340V080 9999 SCT024 20/14 Q1023 NOSIG
2020-07-15 11:00:00,01011kt 9999 WM FEW025 M 21 15 q1023 01009KT 330V070 9999 FEW024 21/14 Q1023 NOSIG
2020-07-15 12:00:00,00013kt 9999 WM FEW025 M 21 15 q1023 36011KT 290V050 9999 FEW024 21/14 Q1023 NOSIG
2020-07-15 18:00:00,01011kt 9999 WM MNClD M 20 14 q1021 36007KT 300V090 CAVOK 21/14 Q1021 NOSIG
2020-07-15 19:00:00,01009kt 9999 WM MNClD M 20 14 q1022 01008KT 290V060 CAVOK 20/13 Q1022 NOSIG
2020-07-15 21:00:00,02007kt 9999 WM MNClD M 18 13 q1023 01007KT 330V060 CAVOK 17/13 Q1022 NOSIG
2020-07-16 02:00:00,09001kt 9999 WM MNClD M 15 13 q1022 VRB02KT CAVOK 15/12 Q1022
2020-07-16 04:00:00,03003kt 9999 WM MNClD M 14 12 q1022 01003KT 330V060 CAVOK 15/12 Q1022 NOSIG
2020-07-16 06:00:00,01001kt 9999 WM M005 M 14 13 q1022 VRB01KT CAVOK 13/12 Q1022 NOSIG
2020-07-16 11:00:00,03011kt 9999 WM MNClD M 23 15 q1022 03007KT 340V070 CAVOK 23/14 Q1022 NOSIG
2020-07-16 21:00:00,02009kt 9999 WM MNClD M 19 12 q1021 36006KT 330V050 CAVOK 18/14 Q1021 NOSIG
2020-07-16 22:00:00,02007kt 9999 WM MNClD M 18 12 q1021 02006KT 330V060 CAVOK 17/13 Q1021 NOSIG
2020-07-16 23:00:00,02007kt 9999 WM MNClD M 17 13 q1021 02006KT 340V060 CAVOK 17/13 Q1021 NOSIG
2020-07-17 01:00:00,03003kt 9999 WM MNClD M 16 14 q1020 02005KT 350V060 CAVOK 17/13 Q1020
2020-07-17 04:00:00,05001kt 9999 WM MNClD M 16 13 q1019 VRB02KT CAVOK 16/13 Q1019 NOSIG
2020-07-17 05:00:00,04001kt 9999 WM MNClD M 15 13 q1019 00000KT CAVOK 13/12 Q1019 NOSIG
2020-07-17 09:00:00,03005kt 9999 WM MNClD M 22 14 q1019 02004KT 320V070 CAVOK 22/14 Q1019 NOSIG
2020-07-17 10:00:00,03005kt 9999 WM MNClD M 24 15 q1019 36005KT 290V050 CAVOK 23/14 Q1018 NOSIG
2020-07-17 14:00:00,03011kt 9999 WM MNClD M 29 16 q1017 01007KT 330V070 CAVOK 28/15 Q1017 NOSIG
2020-07-17 16:00:00,03011kt 9999 WM MNClD M 28 16 q1017 35008KT 320V030 CAVOK 28/15 Q1016 NOSIG
2020-07-17 17:00:00,03011kt 9999 WM MNClD M 27 16 q1016 36007KT 300V060 CAVOK 28/15 Q1016 NOSIG
2020-07-17 18:00:00,03009kt 9999 WM MNClD M 26 16 q1017 01005KT 300V060 CAVOK 27/14 Q1016 NOSIG
2020-07-17 23:00:00,33003kt 9999 WM MNClD M 18 14 q1017 VRB02KT CAVOK 18/13 Q1016 NOSIG
2020-07-18 04:00:00,11003kt 9999 WM MNClD M 15 13 q1014 19002KT CAVOK 13/12 Q1014 NOSIG
2020-07-18 05:00:00,10003kt 9999 WM MNClD M 15 12 q1014 00000KT CAVOK 13/12 Q1014 NOSIG
2020-07-18 06:00:00,13003kt 9999 WM MNClD M 14 12 q1015 19003KT CAVOK 13/12 Q1014 NOSIG
2020-07-18 07:00:00,16005kt 9999 WM MNClD M 17 14 q1015 VRB01KT CAVOK 17/13 Q1014 NOSIG
2020-07-18 08:00:00,10003kt 9999 WM MNClD M 20 15 q1015 VRB02KT CAVOK 20/14 Q1014 NOSIG
2020-07-18 10:00:00,09003kt 9999 WM MNClD M 26 17 q1014 02003KT 330V060 CAVOK 27/16 Q1014 NOSIG
2020-07-18 11:00:00,02003kt 9999 WM MNClD M 28 17 q1014 03006KT 340V060 CAVOK 28/16 Q1014 NOSIG
2020-07-18 12:00:00,35005kt 9999 WM MNClD M 28 17 q1014 01005KT 320V070 CAVOK 29/17 Q1014 NOSIG
2020-07-18 13:00:00,34005kt 9999 WM MNClD M 29 17 q1013 03006KT 350V070 CAVOK 30/17 Q1013 NOSIG
2020-07-18 15:00:00,31007kt 9999 WM MNClD M 29 17 q1013 02006KT 330V060 CAVOK 32/13 Q1013 NOSIG
2020-07-18 17:00:00,29005kt 9999 WM MNClD M 29 16 q1013 01005KT 330V060 CAVOK 30/16 Q1012 NOSIG
2020-07-18 18:00:00,28005kt 9999 WM MNClD M 28 16 q1013 35006KT 310V040 CAVOK 30/14 Q1012 NOSIG
2020-07-18 19:00:00,28005kt 9999 WM MNClD M 26 17 q1014 05004KT CAVOK 27/16 Q1013 NOSIG
2020-07-18 21:00:00,27007kt 9999 WM MNClD M 21 17 q1015 VRB02KT CAVOK 21/16 Q1014 NOSIG
2020-07-19 02:00:00,27001kt 9999 BR OVC005 M 17 16 q1014 VRB02KT 9000 NCD 17/15 Q1014
2020-07-19 04:00:00,32003kt 9999 WM MNClD M 16 16 q1014 VRB01KT CAVOK 16/15 Q1014 NOSIG
2020-07-19 05:00:00,30003kt 9999 WM BKN015 M 16 16 q1014 VRB02KT 9999 BKN009 17/16 Q1014 NOSIG
2020-07-19 08:00:00,32001kt 9999 WM BKN005 M 18 16 q1016 17003KT 120V210 9999 BKN016 19/16 Q1015 TEMPO SCT015
2020-07-19 12:00:00,36011kt 9999 WM SCT020 M 22 18 q1016 36009KT 310V050 9999 SCT016 22/17 Q1016 NOSIG
2020-07-19 13:00:00,36011kt 9999 WM FEW020 M 22 18 q1016 35009KT 310V050 9999 FEW016 22/18 Q1016 NOSIG
2020-07-19 15:00:00,36011kt 9999 WM FEW020 SCT 22 18 q1015 36008KT 310V060 9999 FEW016 SCT022 24/18 Q1016 NOSIG
2020-07-19 16:00:00,35011kt 9999 WM FEW015 SCT 22 18 q1016 36010KT 320V060 9999 FEW022 22/17 Q1016 NOSIG
2020-07-19 19:00:00,35009kt 9999 WM FEW015 M 20 17 q1016 36009KT 320V050 9999 FEW010 SCT014 19/17 Q1017 NOSIG
2020-07-19 23:00:00,02007kt 9999 WM FEW015 M 18 16 q1018 35006KT 310V060 9999 FEW010 17/16 Q1018 NOSIG
2020-07-20 02:00:00,01003kt 9999 WM MNClD M 17 16 q1017 36006KT 320V040 CAVOK 17/15 Q1018
2020-07-20 05:00:00,02007kt 9999 WM OVC030 M 18 17 q1017 35006KT 320V050 9999 OVC027 18/15 Q1017 NOSIG
2020-07-20 06:00:00,02007kt 9999 WM OVC030 M 18 16 q1017 36006KT 320V050 9999 OVC028 18/15 Q1018 NOSIG
2020-07-20 08:00:00,02007kt 9999 WM OVC015 OVC 19 15 q1018 02005KT 330V070 9999 OVC029 19/15 Q1018 NOSIG
2020-07-20 12:00:00,01013kt 9999 WM SCT040 M 22 16 q1018 36011KT 310V040 9999 SCT035 21/16 Q1018 NOSIG
2020-07-20 14:00:00,01015kt 9999 WM FEW040 M 23 16 q1018 35011KT 310V040 9999 FEW038 22/16 Q1018 NOSIG
2020-07-20 15:00:00,01015kt 9999 WM FEW040 M 23 16 q1018 36013G23KT 300V050 9999 FEW038 21/15 Q1018 NOSIG
2020-07-20 18:00:00,02013kt 9999 WM M030 M 21 15 q1018 03011KT 350V070 9999 SCT030 20/15 Q1018 NOSIG
2020-07-20 19:00:00,01009kt 9999 WM M025 M 20 15 q1019 03009KT 330V080 9999 BKN021 19/15 Q1019 NOSIG
2020-07-20 20:00:00,02009kt 9999 WM M030 M 19 15 q1019 03008KT 320V080 9999 BKN020 18/15 Q1019 NOSIG
2020-07-20 21:00:00,03007kt 9999 WM BKN030 M 18 15 q1020 05008KT 350V080 9999 BKN020 18/15 Q1020 NOSIG
2020-07-20 23:00:00,02007kt 9999 WM BKN025 M 17 15 q1020 02006KT 330V060 9999 BKN022 18/15 Q1020 NOSIG
2020-07-21 04:00:00,02007kt 9999 WM OVC025 M 17 16 q1019 03008KT 350V070 9999 OVC024 18/15 Q1018 NOSIG
2020-07-21 06:00:00,02007kt 9999 WM OVC025 M 17 16 q1018 03008KT 350V070 9999 OVC024 18/15 Q1018 NOSIG
2020-07-21 09:00:00,04009kt 9999 WM M030 M 21 16 q1018 04006KT 330V080 9999 BKN030 20/15 Q1019 NOSIG
2020-07-21 10:00:00,03009kt 9999 WM M030 M 23 16 q1018 03006KT 330V070 9999 SCT030 22/16 Q1019 NOSIG
2020-07-21 12:00:00,02013kt 9999 WM MNClD M 25 16 q1018 02008KT 300V070 9999 FEW030 24/17 Q1018 NOSIG
2020-07-21 13:00:00,02013kt 9999 WM MNClD M 24 17 q1017 03011KT 340V100 9999 FEW030 26/17 Q1018 NOSIG
2020-07-21 16:00:00,02013kt 9999 WM MNClD M 24 17 q1017 01011KT 300V060 CAVOK 24/16 Q1017 NOSIG
2020-07-21 17:00:00,02013kt 9999 WM MNClD M 23 16 q1017 01009KT 320V060 CAVOK 24/16 Q1017 NOSIG
2020-07-21 21:00:00,02007kt 9999 WM MNClD M 20 16 q1018 36004KT 320V040 9999 FEW030 19/16 Q1018 NOSIG
2020-07-21 23:00:00,03005kt 9999 WM MNClD M 18 16 q1018 36004KT 330V040 9999 FEW030 18/16 Q1019 NOSIG
2020-07-22 01:00:00,08003kt 9999 WM OVCNClD M 17 16 q1019 VRB02KT CAVOK 17/15 Q1019
2020-07-22 02:00:00,10003kt 9999 WM MNClD M 17 15 q1018 33002KT CAVOK 17/15 Q1018
2020-07-22 04:00:00,35003kt 9999 WM MNClD M 16 15 q1018 34002KT CAVOK 17/15 Q1018 NOSIG
2020-07-22 07:00:00,27001kt 9999 WM BKNNClD M 17 16 q1019 VRB02KT CAVOK 18/16 Q1019 NOSIG
2020-07-22 08:00:00,32001kt 9999 WM M015 M 18 16 q1019 36003KT 320V070 CAVOK 20/15 Q1019 NOSIG
2020-07-22 10:00:00,01005kt 9999 WM MNClD M 23 17 q1019 04003KT 330V110 CAVOK 24/16 Q1019 NOSIG
2020-07-22 12:00:00,36009kt 9999 WM MNClD M 24 18 q1019 01006KT 330V050 CAVOK 26/17 Q1019 NOSIG
2020-07-22 14:00:00,35011kt 9999 WM MNClD M 25 18 q1018 36006KT 290V050 CAVOK 27/18 Q1018 NOSIG
2020-07-22 16:00:00,36009kt 9999 WM M025 M 26 18 q1018 03005KT 330V070 9999 FEW020 26/17 Q1018 NOSIG
2020-07-22 17:00:00,00009kt 9999 WM M025 M 26 18 q1018 01006KT 280V050 9999 FEW020 26/17 Q1018 NOSIG
2020-07-22 20:00:00,36005kt 9999 WM MNClD M 21 17 q1018 33005KT 280V020 CAVOK 22/16 Q1019 NOSIG
2020-07-22 21:00:00,35003kt 9999 WM MNClD M 20 17 q1019 33005KT 290V020 CAVOK 20/16 Q1019 NOSIG
2020-07-23 01:00:00,12001kt 9999 WM MNClD M 17 16 q1020 VRB02KT CAVOK 17/15 Q1020
2020-07-23 02:00:00,13001kt 9999 WM MNClD M 17 15 q1020 00000KT CAVOK 16/15 Q1019
2020-07-23 05:00:00,28001kt 9999 WM NSC015 M 15 14 q1019 16002KT 9999 SCT010 15/14 Q1019 TEMPO 3000 BR
2020-07-23 06:00:00,31003kt 9999 WM BKN015 M 15 14 q1020 00000KT 9000 4000NW BKN008 15/14 Q1020 TEMPO 3000 BR
2020-07-23 07:00:00,30003kt 9999 BR BKN005 M 16 15 q1020 VRB01KT 5000 BR BKN005 16/15 Q1020 TEMPO 3000 BR
2020-07-23 08:00:00,31003kt 9999 WM BKN010 M 16 16 q1020 VRB02KT 8000 BKN008 17/16 Q1020 TEMPO SCT010
2020-07-23 11:00:00,34007kt 9999 WM FEW020 M 21 17 q1020 02005KT 310V060 CAVOK 22/16 Q1020 NOSIG
2020-07-23 15:00:00,34011kt 9999 WM FEW015 M 22 16 q1020 36009KT 320V060 9999 FEW011 SCT020 21/17 Q1020 NOSIG
2020-07-23 18:00:00,34007kt 9999 WM SCT015 M 20 15 q1020 35008KT 320V030 9999 SCT015 19/16 Q1020 NOSIG
2020-07-23 20:00:00,33005kt 9999 WM SCT030 M 18 15 q1019 35007KT 300V050 9999 SCT024 18/16 Q1020 NOSIG
2020-07-23 23:00:00,29003kt 9999 WM SCTNClD M 16 14 q1021 36004KT 320V060 9999 SCT016 17/15 Q1021 NOSIG
2020-07-24 01:00:00,24001kt 9999 WM MNClD M 16 15 q1020 VRB01KT CAVOK 16/15 Q1021
2020-07-24 02:00:00,14003kt 9999 WM MNClD M 15 15 q1020 VRB02KT CAVOK 16/15 Q1020
2020-07-24 03:00:00,16001kt 9999 WM MNClD M 15 14 q1020 VRB02KT 9999 FEW014 16/15 Q1020
2020-07-24 08:00:00,14001kt 9999 FG MNClD M 16 15 q1020 VRB02KT 9999 BKN023 17/15 Q1021 NOSIG
2020-07-24 11:00:00,35007kt 9999 WM SCT030 M 21 16 q1020 01004KT 330V060 9999 BKN028 21/15 Q1021 NOSIG
2020-07-24 13:00:00,33009kt 9999 WM FEW030 M 21 16 q1020 36009KT 330V080 9999 BKN030 22/16 Q1021 NOSIG
2020-07-24 15:00:00,33009kt 9999 WM BKN030 SCT 21 17 q1020 01008KT 310V070 9999 FEW027 22/15 Q1020 NOSIG
2020-07-24 17:00:00,33007kt 9999 WM M015 M 21 16 q1020 02007KT 340V060 CAVOK 21/16 Q1020 NOSIG
2020-07-24 20:00:00,30005kt 9999 WM BKN010 SCT 18 17 q1019 01007KT 330V050 9999 BKN009 18/16 Q1020 NOSIG
2020-07-24 21:00:00,31003kt 9999 WM BKN015 M 17 17 q1020 36004KT 320V050 9999 SCT010 18/16 Q1020 NOSIG
